LAT,LON,YEAR,DOY,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M,PS,T2M_RANGE,ALLSKY_TOA_SW_DWN,ALLSKY_SFC_SW_DWN
15.65761,32.54961,2010,279,0.02,27.66,42.58,27.33,35.06,95.77,15.25,34.13,23.1
15.65761,32.54961,2010,280,0.01,36.33,41.1,27.71,34.47,95.97,13.39,34.18,23.24
15.65761,32.54961,2010,281,0.24,31.93,40.9,27.92,34.38,95.98,12.98,34.52,23
15.65761,32.54961,2010,282,0.24,22.07,40.95,26.51,33.92,95.96,14.44,33.77,23.23
15.65761,32.54961,2010,283,0.09,24.16,40.86,26.98,33.72,95.89,13.88,34.95,23.09
15.65761,32.54961,2010,284,0.02,23.02,41.39,28.95,34.8,95.9,12.44,34.22,22.64
15.65761,32.54961,2010,285,0.04,19.99,41.58,25.81,33.46,95.99,15.77,34.32,23.2
15.65761,32.54961,2010,286,0.02,19.97,41.31,25.19,33.08,95.89,16.11,34.61,23.08
15.65761,32.54961,2010,287,0.08,25.32,41.97,26.07,34.26,95.77,15.9,34.64,22.9
15.65761,32.54961,2010,288,0.15,24.93,41.8,26.9,34.28,95.74,14.9,33.44,21.91
15.65761,32.54961,2010,289,0.12,20.03,41.63,26.07,33.68,95.82,15.56,34.18,22.67
15.65761,32.54961,2010,290,0.14,28.79,40.6,25.91,33.58,95.84,14.69,33.77,22.6
15.65761,32.54961,2010,291,0,27.16,40.73,27.23,33.69,95.86,13.51,33.77,22.59
15.65761,32.54961,2010,292,0,26.17,40.52,25.54,32.59,95.81,14.98,33.14,22.72
15.65761,32.54961,2010,293,0,20.84,40.38,25.11,32.56,95.85,15.26,32.91,22.22
15.65761,32.54961,2010,294,0,21.03,40,24.63,32.46,95.87,15.37,32.62,21.34
15.65761,32.54961,2010,295,0,26.3,39.53,27.14,33.37,95.81,12.39,33.32,21.31
15.65761,32.54961,2010,296,0,19.83,39.66,26.12,32.6,95.79,13.54,32.35,21.98
15.65761,32.54961,2010,297,0,17.42,40.05,24.85,32.18,95.76,15.2,32.3,22.29
15.65761,32.54961,2010,298,0.04,21.76,40,24.91,32.61,95.77,15.09,32.18,22.17
15.65761,32.54961,2010,299,0.29,25.61,39.75,26.47,32.93,95.86,13.28,32.14,21.74
15.65761,32.54961,2010,300,0,20.77,39.34,26.67,32.28,95.89,12.67,33,21.68
15.65761,32.54961,2010,301,0,23.3,39.54,24.47,31.76,95.8,15.07,32.48,21.72
15.65761,32.54961,2010,302,0.05,25.6,40.13,24.72,32.88,95.76,15.42,32.67,20.99
15.65761,32.54961,2010,303,0.05,28.01,40.06,27.2,33.45,95.94,12.86,32.32,21.3
15.65761,32.54961,2010,304,0.04,24.65,40.07,26.28,33.09,96.04,13.8,32.04,21.05
15.65761,32.54961,2010,305,0.03,27.13,39.2,26.22,32.44,95.9,12.98,31.17,21.01
15.65761,32.54961,2010,306,0,28.24,38.32,25.42,31.5,95.8,12.9,31.22,21.31
15.65761,32.54961,2010,307,0,28.16,38.69,23.79,31,95.87,14.89,31.86,21.43
15.65761,32.54961,2010,308,0,26.54,39.4,24.16,31.38,95.99,15.24,32,20.99
15.65761,32.54961,2010,309,0,24.81,39.01,24.56,31.35,96.03,14.45,-99,-99
15.65761,32.54961,2010,310,0,22.46,38.37,23.55,30.32,95.94,14.82,31.38,21.43
15.65761,32.54961,2010,311,0,26.04,38.25,22.23,29.89,95.86,16.02,30.62,21.34
15.65761,32.54961,2010,312,0,24.48,38.03,22.53,29.8,95.91,15.5,31.52,21.38
15.65761,32.54961,2010,313,0,22.88,37.63,21.94,29.41,95.99,15.7,31.22,21.3
15.65761,32.54961,2010,314,0,19.34,37.26,21.54,28.76,96.22,15.71,30.38,21.2
15.65761,32.54961,2010,315,0,20.33,37.03,20.5,28.2,96.09,16.53,30.91,21.11
15.65761,32.54961,2010,316,0,29.14,37.33,21.39,29.06,95.73,15.93,30.78,20.81
15.65761,32.54961,2010,317,0,23.85,38.07,21.9,29.62,95.73,16.17,30.09,20.4
15.65761,32.54961,2010,318,0,20.75,38.63,23.03,30.31,96,15.61,30.04,20.35
15.65761,32.54961,2010,319,0,19.66,38.62,22.54,30.03,96.12,16.08,30.09,20.21
15.65761,32.54961,2010,320,0,26.86,38.21,22.29,29.88,95.91,15.91,29.96,20.59
15.65761,32.54961,2010,321,0,29.21,37.07,22.69,29.55,95.79,14.38,29.83,20.44
15.65761,32.54961,2010,322,0,26.3,37.07,22.3,29.37,95.9,14.78,29.48,20.19
15.65761,32.54961,2010,323,0,30.05,37.68,22.94,30.23,96,14.74,29.52,20.27
15.65761,32.54961,2010,324,0,29.48,37.44,23.41,29.89,95.94,14.03,29,20.03
15.65761,32.54961,2010,325,0,27.15,36.77,22.51,29.03,95.85,14.26,29.7,20.37
15.65761,32.54961,2010,326,0,27.01,35.88,21.48,28.08,95.82,14.4,29.52,20.15
15.65761,32.54961,2010,327,0,28.61,35.68,20.75,27.74,95.85,14.93,29.74,19.82
15.65761,32.54961,2010,328,0,21.08,35.82,20.29,27.44,95.97,15.53,29.33,19.8
15.65761,32.54961,2010,329,0,19.54,35.56,19.04,26.66,96.06,16.52,28.92,19.67
15.65761,32.54961,2010,330,0,21.52,35.14,18.63,26.16,96.1,16.5,28.96,19.78
15.65761,32.54961,2010,331,0,25.43,35.66,19.17,26.8,96.05,16.49,29.48,19.79
15.65761,32.54961,2010,332,0,29.6,36.42,20.46,27.94,95.94,15.95,29.21,20.1
15.65761,32.54961,2010,333,0,27.71,35.82,20.96,27.58,95.98,14.86,28.42,19.64
15.65761,32.54961,2010,334,0,34.08,34.72,20.2,26.78,95.99,14.53,28.62,19.72
15.65761,32.54961,2010,335,0,32.36,35.01,19.44,26.61,95.98,15.57,28.33,19.73
15.65761,32.54961,2010,336,0,32.59,35.31,19.39,27,95.99,15.93,28.65,19.48
15.65761,32.54961,2010,337,0,31.31,36.36,20.76,28.15,96.06,15.6,29.14,19.05
15.65761,32.54961,2010,338,0,30.88,35.95,21.29,28.05,96.05,14.66,28.82,19.09
15.65761,32.54961,2010,339,0,26.29,34.43,19.9,26.48,95.96,14.53,29,19.35
15.65761,32.54961,2010,340,0,23.76,32.99,17.43,24.72,95.94,15.57,27.79,19.29
15.65761,32.54961,2010,341,0,23.37,31.98,16.47,23.53,96.05,15.51,27.92,19.39
15.65761,32.54961,2010,342,0,28.82,32.18,16.89,23.8,96.19,15.29,27.83,19.48
15.65761,32.54961,2010,343,0,27.37,30.77,15.87,22.64,96.28,14.9,28.67,19.58
15.65761,32.54961,2010,344,0,27.82,29.91,14.57,21.51,96.36,15.34,28.71,19.6
15.65761,32.54961,2010,345,0,25.52,30.37,13.46,21.35,96.15,16.91,28.24,19.8
15.65761,32.54961,2010,346,0,21.57,31.22,14.54,22.35,96.1,16.68,28.52,19.22
15.65761,32.54961,2010,347,0,29.77,29.8,14.56,21.6,96.37,15.24,28,18.97
15.65761,32.54961,2010,348,0,30.31,32.13,15.28,22.87,96.33,16.85,27.71,18.96
15.65761,32.54961,2010,349,0,18.57,32.76,15.05,23.23,96.22,17.7,27.71,19.39
15.65761,32.54961,2010,350,0,19.02,34.34,15.89,24.26,96.19,18.44,27.83,19.27
15.65761,32.54961,2010,351,0,20.08,34.74,16.43,24.96,96.07,18.31,28.39,19.51
15.65761,32.54961,2010,352,0,18.39,33.77,16.37,24.3,96.14,17.4,27.75,19.35
15.65761,32.54961,2010,353,0,35.88,32.1,16.19,23.77,96.18,15.91,28.25,19.5
15.65761,32.54961,2010,354,0,41.7,31.93,17.99,24.07,96.17,13.94,27.42,19.13
15.65761,32.54961,2010,355,0,40.23,32.83,17.2,24.45,96.14,15.63,27.96,19.21
15.65761,32.54961,2010,356,0,32.2,33.61,17.31,24.86,96.14,16.3,28.45,19
15.65761,32.54961,2010,357,0,34,33.17,17.75,24.8,96.11,15.42,27.58,19.03
15.65761,32.54961,2010,358,0,33.76,33.4,18.04,24.86,96.13,15.36,27.71,19.15
15.65761,32.54961,2010,359,0,35.28,33.04,17.11,24.44,96.18,15.93,27.52,19.33
15.65761,32.54961,2010,360,0,30.75,32.33,17.39,24.18,96.15,14.94,28.5,19.49
15.65761,32.54961,2010,361,0,34.84,32.74,17.61,24.55,95.96,15.14,28.57,19.53
15.65761,32.54961,2010,362,0,27.12,33.31,17.12,24.49,95.86,16.19,28.29,19.41
15.65761,32.54961,2010,363,0,19.38,34.5,16.45,24.66,95.91,18.05,27.79,19.32
15.65761,32.54961,2010,364,0,23.32,28.08,14.29,20.26,96.42,13.79,28.11,19.53
15.65761,32.54961,2010,365,0,24.37,28.56,12.07,19.51,96.46,16.49,28.08,20.04
15.65761,32.54961,2011,1,0,33.47,29.79,12.44,20.71,96.23,17.34,28.08,19.99
15.65761,32.54961,2011,2,0,31.41,30.59,14.14,21.76,96.11,16.45,28,19.67
15.65761,32.54961,2011,3,0,30.6,31.92,14.63,22.74,96.09,17.29,28.08,19.55
15.65761,32.54961,2011,4,0,22.64,32.33,14.84,22.71,96.16,17.48,28.41,19.12
15.65761,32.54961,2011,5,0,23.78,31.13,13.76,21.63,96.19,17.38,28.42,19.38
15.65761,32.54961,2011,6,0,35.9,30.72,13.75,21.72,96.17,16.96,28.33,19.77
15.65761,32.54961,2011,7,0,39.38,31.2,15.86,23.05,96.23,15.34,28.43,19.8
15.65761,32.54961,2011,8,0,32.22,29.29,15.08,21.58,96.33,14.21,28.87,19.92
15.65761,32.54961,2011,9,0,28.86,27.31,12.56,19.28,96.5,14.75,28.38,20
15.65761,32.54961,2011,10,0,26.85,27.76,11.09,18.89,96.57,16.67,28.16,19.96
15.65761,32.54961,2011,11,0,25.64,28.45,11.25,19.24,96.43,17.2,28.75,19.97
15.65761,32.54961,2011,12,0,21.39,29.69,11.83,19.79,96.21,17.86,28.68,19.91
15.65761,32.54961,2011,13,0,16.53,30.8,10.93,19.96,96.05,19.87,28.76,20.65
15.65761,32.54961,2011,14,0,15.95,31.49,11.57,20.68,96.15,19.92,29.08,20.18
15.65761,32.54961,2011,15,0,20.8,26.79,11.73,18.7,96.53,15.06,29,19.46
15.65761,32.54961,2011,16,0,25.88,25.17,10.73,17.37,96.66,14.44,29.12,20.15
15.65761,32.54961,2011,17,0,25.33,26.02,10.91,17.76,96.41,15.11,29.37,20.44
15.65761,32.54961,2011,18,0,25.63,24.77,9.15,16.59,96.35,15.63,29.48,21.14
15.65761,32.54961,2011,19,0,31.11,25.33,9.64,16.97,96.35,15.69,29.46,21.05
15.65761,32.54961,2011,20,0,26.58,26.41,9.56,17.37,96.31,16.85,29.12,21.19
15.65761,32.54961,2011,21,0,21.63,28.56,9.89,18.72,96.28,18.67,29.91,21.15
15.65761,32.54961,2011,22,0,30.4,30.29,12.41,20.96,96.26,17.89,29.18,20.88
15.65761,32.54961,2011,23,0,30.44,30.77,13.85,21.82,96.26,16.93,29.18,20.82
15.65761,32.54961,2011,24,0,28.23,31.36,13.35,21.83,96.23,18.01,29.42,20.77
15.65761,32.54961,2011,25,0,24.47,31.56,13.64,21.92,96.12,17.92,29.54,21.21
15.65761,32.54961,2011,26,0,14.78,30.23,13.09,20.8,96.23,17.14,30.4,21.22
15.65761,32.54961,2011,27,0,26.71,32.72,12.16,22.09,96.25,20.56,29.79,22.01
15.65761,32.54961,2011,28,0,35.54,34.02,16.63,24.61,96.31,17.4,29.79,21.8
15.65761,32.54961,2011,29,0,29.24,34.67,16.62,25.14,96.21,18.05,30.38,21.69
15.65761,32.54961,2011,30,0,17.33,34.02,15.91,24.33,96.23,18.1,30.5,21.26
15.65761,32.54961,2011,31,0,17.16,32.52,15.38,23.13,96.26,17.14,31,22.26
15.65761,32.54961,2011,32,0,17.06,31.56,13.83,22.07,96.32,17.73,30.36,22.07
15.65761,32.54961,2011,33,0,19.47,32.11,14.35,22.85,96.35,17.76,30.44,22.33
15.65761,32.54961,2011,34,0,22.04,34.54,15.83,24.63,96.28,18.7,31.5,22.07
15.65761,32.54961,2011,35,0,24.43,36.45,16.45,25.62,96.07,20,31.29,22.45
15.65761,32.54961,2011,36,0,25.72,37.49,17.97,27.01,95.93,19.51,31.17,22.32
15.65761,32.54961,2011,37,0,24.79,38.98,18.9,28.26,95.87,20.08,31.3,22.77
15.65761,32.54961,2011,38,0,25.61,38.06,19.04,28.02,95.87,19.02,31.92,22.41
15.65761,32.54961,2011,39,0,25,35.62,19.14,26.57,95.93,16.48,31.48,22.69
15.65761,32.54961,2011,40,0,25.6,35.3,17.46,25.87,95.97,17.84,32.42,22.3
15.65761,32.54961,2011,41,0,16.94,34.12,17.76,25.13,96.06,16.36,31.78,22.57
15.65761,32.54961,2011,42,0,22.81,30.2,16.13,22.46,96.33,14.07,31.83,22.84
15.65761,32.54961,2011,43,0,18.18,29.55,13.39,20.8,96.39,16.16,31.8,23.41
15.65761,32.54961,2011,44,0,18.24,29.39,12.29,20.31,96.39,17.1,32.33,23.67
15.65761,32.54961,2011,45,0,14.1,29.2,11.68,19.64,96.34,17.52,31.96,24.21
15.65761,32.54961,2011,46,0,15.94,31.05,10.56,20.71,96.14,20.49,32.96,23.62
15.65761,32.54961,2011,47,0,21.72,33.98,14.47,23.95,96.12,19.5,33.48,23.4
15.65761,32.54961,2011,48,0,23.06,35.28,17.04,25.59,96.13,18.24,32.25,23.71
15.65761,32.54961,2011,49,0,25.19,35.64,17.4,25.73,96.07,18.24,32.67,23.63
15.65761,32.54961,2011,50,0,19.31,36.27,16.81,26.04,96,19.46,33.58,23.45
15.65761,32.54961,2011,51,0,15.72,36.67,18.03,26.84,96.08,18.64,33.84,23.38
15.65761,32.54961,2011,52,0,19.09,34.95,17.3,25.47,96.15,17.66,33.48,23.73
15.65761,32.54961,2011,53,0,15.49,35.66,16.1,25.24,96.01,19.56,33.39,23.97
15.65761,32.54961,2011,54,0,14.49,37.19,17.72,26.96,96.01,19.47,34.25,23.81
15.65761,32.54961,2011,55,0,24.46,39.17,18.94,28.79,95.9,20.23,33.74,23.97
15.65761,32.54961,2011,56,0,21.53,38.8,21.62,29.83,95.72,17.19,33.48,23.57
15.65761,32.54961,2011,57,0,18.8,36.87,19.83,27.61,95.83,17.04,34.75,23.96
15.65761,32.54961,2011,58,0,20.59,37,20.17,27.88,95.94,16.83,34.12,24.08
15.65761,32.54961,2011,59,0,20.84,36.5,19.86,27.56,96.01,16.64,34.04,23.91
15.65761,32.54961,2011,60,0,19.15,35.81,18.95,26.66,96,16.87,34.91,24.62
15.65761,32.54961,2011,61,0,16.59,36.29,18.47,26.75,96.01,17.82,34.54,24.97
15.65761,32.54961,2011,62,0,18.68,36.9,18.26,27.2,95.97,18.64,34.08,25.16
15.65761,32.54961,2011,63,0,15.94,36.78,18.32,27.16,95.99,18.46,34.42,25.36
15.65761,32.54961,2011,64,0,13.05,35.37,17.39,26.13,96,17.98,34.42,25.8
15.65761,32.54961,2011,65,0,16.32,34.7,16.34,25.24,96,18.36,34.84,25.77
15.65761,32.54961,2011,66,0,10.44,34.99,16.41,25.2,96.12,18.58,35.71,26.39
15.65761,32.54961,2011,67,0,10.72,35.21,17.26,25.52,96.15,17.94,35,25.61
15.65761,32.54961,2011,68,0,12.43,34.88,16.52,25.31,96.16,18.37,35.75,26.37
15.65761,32.54961,2011,69,0,18.45,34.63,17.24,25.27,96.23,17.38,35.79,25.51
15.65761,32.54961,2011,70,0,15.74,32.86,15.98,23.87,96.21,16.88,35.54,25.53
15.65761,32.54961,2011,71,0,14.04,32.85,15.22,23.73,96.26,17.63,35.71,26.19
15.65761,32.54961,2011,72,0,18.34,31.51,15.81,23.23,96.36,15.7,36.37,26.2
15.65761,32.54961,2011,73,0,15.82,31.32,12.79,22.05,96.33,18.53,36.61,26.34
15.65761,32.54961,2011,74,0,20.15,31.87,15.13,23.06,96.16,16.74,36.08,25.83
15.65761,32.54961,2011,75,0,25.19,34.09,15.27,24.8,96,18.82,35.71,26.13
15.65761,32.54961,2011,76,0,33.94,34.98,19.06,26.74,95.96,15.92,35.67,26.13
15.65761,32.54961,2011,77,0,31.35,35.06,20.17,26.99,95.99,14.89,35.87,26.09
15.65761,32.54961,2011,78,0,19.13,36.01,19.23,27.26,95.9,16.78,36.62,26.52
15.65761,32.54961,2011,79,0,19.55,37.66,19.39,28.44,95.76,18.27,36,26.69
15.65761,32.54961,2011,80,0,15.45,38.82,20.36,29.38,95.85,18.46,36.83,26.9
15.65761,32.54961,2011,81,0,14.1,39.54,20.47,29.79,96,19.08,35.96,26.87
15.65761,32.54961,2011,82,0,18.58,38.44,21.82,29.84,96.09,16.61,36.62,26.27
15.65761,32.54961,2011,83,0,16.36,37.49,20.06,28.59,96.13,17.44,37.38,26.55
15.65761,32.54961,2011,84,0,16.46,33.89,19.05,25.73,96.3,14.85,37.19,25.29
15.65761,32.54961,2011,85,0,14.63,32.01,15.11,23.36,96.46,16.9,37.33,26.3
15.65761,32.54961,2011,86,0,15.76,33.28,15.97,24.33,96.41,17.31,37.68,27.03
15.65761,32.54961,2011,87,0,12.36,34.73,16.53,25.33,96.32,18.2,37.04,27.13
15.65761,32.54961,2011,88,0,11.25,35.98,16.9,26.22,96.2,19.08,37.92,26.97
15.65761,32.54961,2011,89,0,12.36,36.32,18.24,26.94,96.1,18.08,36.78,27.04
15.65761,32.54961,2011,90,0,11.18,38.02,17.83,27.86,95.97,20.18,37.7,26.94
15.65761,32.54961,2011,91,0,14.4,39.76,19.82,29.95,95.92,19.94,38.04,26.01
15.65761,32.54961,2011,92,0,9.18,40.9,21.51,31.23,95.88,19.38,36.75,27.93
15.65761,32.54961,2011,93,0,7.78,41.4,22.7,32.01,95.8,18.7,37.91,27.09
15.65761,32.54961,2011,94,0,14.21,38.45,23.64,30.28,95.87,14.81,37.83,26.9
15.65761,32.54961,2011,95,0,12.29,36.23,20.8,27.96,96,15.43,38.04,27
15.65761,32.54961,2011,96,0,11.33,34.26,19.11,26.23,96.05,15.15,38.35,27.46
15.65761,32.54961,2011,97,0,12.06,34.9,18.05,26.11,96.02,16.85,38.04,27.48
15.65761,32.54961,2011,98,0,9.74,36.69,18.06,27.48,96.09,18.63,37.22,27.04
15.65761,32.54961,2011,99,0,8.99,38.68,20.65,29.65,96.15,18.04,37.67,26.82
15.65761,32.54961,2011,100,0,15.2,36.88,22.17,29.78,96.06,14.71,37.92,26.3
15.65761,32.54961,2011,101,0,14.57,39.09,23.5,30.82,95.88,15.58,37.52,26.87
15.65761,32.54961,2011,102,0,9.71,39.72,23.21,31.11,95.85,16.51,37.42,26.3
15.65761,32.54961,2011,103,0,9.93,39.5,22.28,30.61,95.89,17.21,37.74,27.11
15.65761,32.54961,2011,104,0,13.42,39.19,21.56,30.41,95.88,17.63,37.71,26.92
15.65761,32.54961,2011,105,0,9.3,39.06,21.23,30.07,95.79,17.83,37.39,27.35
15.65761,32.54961,2011,106,0,8.83,39.8,20.96,30.56,95.8,18.85,38.73,26.18
15.65761,32.54961,2011,107,0,6.31,41.2,22.14,31.58,95.83,19.06,38.96,27.1
15.65761,32.54961,2011,108,0,12.74,41.59,22.51,32.08,95.71,19.07,38.7,27.07
15.65761,32.54961,2011,109,0,12.6,41.95,23.85,32.91,95.53,18.11,38.13,27.14
15.65761,32.54961,2011,110,0,13.44,41.64,24.3,32.69,95.59,17.34,38.22,27.14
15.65761,32.54961,2011,111,0,11.97,39.19,23.49,30.79,95.78,15.7,38.67,26.22
15.65761,32.54961,2011,112,0,10.74,38.78,21.02,29.68,95.79,17.76,37.96,28
15.65761,32.54961,2011,113,0,11.21,40.4,21.24,30.85,95.77,19.15,37.92,28.47
15.65761,32.54961,2011,114,0,10.87,41.31,22.91,31.95,95.7,18.4,39.27,28.22
15.65761,32.54961,2011,115,0,14.81,40.86,23.95,32.18,95.69,16.91,38.96,27.79
15.65761,32.54961,2011,116,0,12.35,39.87,22.28,31.08,95.73,17.59,39.14,28.4
15.65761,32.54961,2011,117,0,10.2,40.3,22.12,31,95.71,18.18,38.54,28.51
15.65761,32.54961,2011,118,0,9.38,42.58,22.56,32.9,95.55,20.02,39.17,28.47
15.65761,32.54961,2011,119,0,8.14,43.65,27.57,34.9,95.45,16.08,39.26,28.61
15.65761,32.54961,2011,120,0,14.07,38.97,24.83,31.51,95.76,14.14,38.69,26.76
15.65761,32.54961,2011,121,0,9.41,38.32,22.28,29.82,96.02,16.04,37.92,27.54
15.65761,32.54961,2011,122,0,10.53,38.57,19.78,29.2,96.09,18.79,38.5,28.72
15.65761,32.54961,2011,123,0,8.78,39.61,20.08,29.83,96,19.52,37.92,28.89
15.65761,32.54961,2011,124,0,8.41,40.98,20.59,31.22,95.89,20.4,38.83,29.27
15.65761,32.54961,2011,125,0,9.12,42.92,23.05,33.27,95.8,19.87,38.4,28.64
15.65761,32.54961,2011,126,0,13.43,44.03,24.83,34.7,95.74,19.2,38.25,27.75
15.65761,32.54961,2011,127,0,11.72,44.28,25.94,34.99,95.68,18.33,38.72,28.13
15.65761,32.54961,2011,128,0,16.11,44.09,26.33,35.24,95.58,17.77,38.7,27.49
15.65761,32.54961,2011,129,0,16.84,42.88,27.27,34.86,95.64,15.61,38.08,27.21
15.65761,32.54961,2011,130,0,12.36,42.31,26.08,34.14,95.72,16.23,38.09,22.98
15.65761,32.54961,2011,131,0.01,12.89,42.19,26.21,34.27,95.71,15.98,38.88,26.9
15.65761,32.54961,2011,132,0,16.45,43.12,28.16,35.16,95.7,14.96,38.7,27.49
15.65761,32.54961,2011,133,0,16.95,43.15,27.47,35.2,95.69,15.69,39.16,26.82
15.65761,32.54961,2011,134,0,13.84,41.52,26.35,33.75,95.67,15.18,39.27,26.3
15.65761,32.54961,2011,135,0,11.96,39.76,23.62,31.45,95.71,16.14,37.92,27.54
15.65761,32.54961,2011,136,0,9.31,38.12,22.11,29.95,95.89,16.01,38.5,28.22
15.65761,32.54961,2011,137,0,10.39,37.93,20.63,29.41,96.1,17.3,37.96,26.38
15.65761,32.54961,2011,138,0,11.81,38.12,21.82,30.18,96.11,16.3,38.91,27.71
15.65761,32.54961,2011,139,0,10.81,39.72,23.19,31.6,95.98,16.53,38,26.83
15.65761,32.54961,2011,140,0,21.9,41.41,25.14,33.63,95.74,16.27,39.41,26.83
15.65761,32.54961,2011,141,0.27,19.75,43.1,28.9,36.1,95.55,14.2,38.78,26.61
15.65761,32.54961,2011,142,0.44,29.74,39.24,29.24,34.25,95.68,10,39,22.01
15.65761,32.54961,2011,143,0.44,40.64,36.55,29.54,32.67,95.9,7.01,38.35,25.92
15.65761,32.54961,2011,144,0.4,32.62,40.98,27.85,34.34,95.93,13.13,38.55,26.1
15.65761,32.54961,2011,145,0.12,33.49,39.67,28.83,34.08,95.89,10.84,38.88,25.93
15.65761,32.54961,2011,146,0.27,40.32,38.39,28.22,32.96,96.03,10.17,38.89,20.93
15.65761,32.54961,2011,147,0.12,33.92,40.54,27.7,34.05,96.02,12.84,38.14,26.36
15.65761,32.54961,2011,148,0.53,28.46,42.05,28.28,35.75,95.83,13.77,38.71,20.79
15.65761,32.54961,2011,149,0.31,28.06,40.99,30.11,35.01,95.87,10.88,38.64,20.97
15.65761,32.54961,2011,150,0.27,21.27,41.38,28.07,34.69,95.99,13.32,38.12,26.03
15.65761,32.54961,2011,151,0,22.47,42.47,26.77,34.94,95.9,15.7,37.65,26.67
15.65761,32.54961,2011,152,0.01,14.58,42.26,27.25,34.75,95.86,15.01,38.76,26.15
15.65761,32.54961,2011,153,0,12.24,42.61,26.58,34.61,95.83,16.02,39.22,26.56
15.65761,32.54961,2011,154,0.02,13.1,43.09,26.38,35.15,95.74,16.71,39.04,26.43
15.65761,32.54961,2011,155,0.04,12.77,43.31,27.18,35.34,95.74,16.13,39,21.35
15.65761,32.54961,2011,156,0,10.62,43.37,26.64,35.2,95.68,16.73,38.39,26.92
15.65761,32.54961,2011,157,0,10,43.56,26.84,35.08,95.58,16.72,38.65,27.48
15.65761,32.54961,2011,158,0,11.62,43.7,26.39,34.99,95.61,17.31,37.65,27.35
15.65761,32.54961,2011,159,0,11.43,43.24,25.56,34.6,95.72,17.68,39.13,26.3
15.65761,32.54961,2011,160,0,11.37,44.77,26.46,35.86,95.56,18.31,37.87,26.62
15.65761,32.54961,2011,161,0.03,16.18,44.04,28.11,36.31,95.4,15.94,38.25,26.53
15.65761,32.54961,2011,162,0.4,43.21,35.52,28.99,32.54,95.75,6.53,38.62,21.76
15.65761,32.54961,2011,163,0.11,39.43,37.56,28.47,32.9,96.04,9.1,37.92,25.29
15.65761,32.54961,2011,164,0.07,32.73,40.1,27.79,33.64,96.1,12.32,37.71,25.74
15.65761,32.54961,2011,165,0.02,22.19,41.81,26.15,33.96,95.96,15.66,39,26.7
15.65761,32.54961,2011,166,0,27.98,41.82,26.52,34.67,95.88,15.3,39.13,26.45
15.65761,32.54961,2011,167,0,20.84,43.7,28.96,36.55,95.75,14.74,38.62,26.07
15.65761,32.54961,2011,168,0,15.69,42.74,28.93,35.72,95.71,13.81,39.09,26.87
15.65761,32.54961,2011,169,0,13.93,42.83,26.51,34.98,95.68,16.33,37.92,26.83
15.65761,32.54961,2011,170,0,12.17,42.36,26.16,34.68,95.62,16.2,38.8,26.53
15.65761,32.54961,2011,171,0,12.88,39.89,27.29,33.54,95.69,12.6,38.58,26
15.65761,32.54961,2011,172,0,11.06,40.66,25.01,33.25,95.9,15.65,39.04,26.1
15.65761,32.54961,2011,173,0,11.32,40.93,25.35,33.39,95.84,15.57,38.23,25.1
15.65761,32.54961,2011,174,0,11.55,41.84,25.48,34.04,95.74,16.37,38.78,25.9
15.65761,32.54961,2011,175,0,13.02,41.86,26.15,34.22,95.7,15.71,37.86,23.87
15.65761,32.54961,2011,176,0,13.39,42.76,26.53,35.02,95.71,16.23,37.54,26.19
15.65761,32.54961,2011,177,0,13.32,43.02,27.91,35.58,95.64,15.11,37.58,27.03
15.65761,32.54961,2011,178,0,12.86,43.03,27.58,35.47,95.55,15.45,38.26,27.29
15.65761,32.54961,2011,179,0,14.7,41.34,27.24,34.41,95.63,14.1,38.48,26.66
15.65761,32.54961,2011,180,0,12.75,41.73,27.06,34.48,95.77,14.67,38.22,26.34
15.65761,32.54961,2011,181,0.01,22,40.72,27.38,33.65,95.9,13.34,38,26.84
15.65761,32.54961,2011,182,0,14.28,40.03,24.69,32.71,95.82,15.34,37.62,26.56
15.65761,32.54961,2011,183,0,12.96,40.62,24.41,33.07,95.76,16.21,38.79,26.16
15.65761,32.54961,2011,184,0,13.27,41.61,25.21,33.71,95.79,16.41,38,27.15
15.65761,32.54961,2011,185,0,12.33,42.37,26.45,34.47,95.79,15.93,38.14,27.08
15.65761,32.54961,2011,186,0,12.86,41.38,26.06,34.04,95.82,15.31,38.19,25.97
15.65761,32.54961,2011,187,0,19.67,40.64,26.29,33.91,95.85,14.35,38,26.87
15.65761,32.54961,2011,188,0.03,25.67,40.33,27.96,34.38,95.81,12.37,39,25.49
15.65761,32.54961,2011,189,0.03,21.21,41.74,28.46,35.54,95.81,13.28,38.41,26.13
15.65761,32.54961,2011,190,0,19.14,42.43,29.59,35.99,95.84,12.84,38.25,25.63
15.65761,32.54961,2011,191,0,12.38,44.16,27.29,36.01,95.65,16.87,38.88,25.86
15.65761,32.54961,2011,192,0,14.13,43.51,28,36.07,95.52,15.51,38.44,25.12
15.65761,32.54961,2011,193,0,21.77,41.05,28.69,35.12,95.63,12.36,38.58,24.94
15.65761,32.54961,2011,194,0,24.79,41.06,28.31,34.7,95.69,12.75,38.11,24.45
15.65761,32.54961,2011,195,0,29.41,40.9,28.27,34.89,95.79,12.63,37.67,25.71
15.65761,32.54961,2011,196,0.91,31.04,40.43,28.45,34.82,95.8,11.98,38.34,23.75
15.65761,32.54961,2011,197,0.11,26.97,41.51,28.51,34.98,95.7,13,37.56,25.53
